Medical Code,Cost
35593,344.62
7956L,332.56
77913,455.69
88401,7969.37
8742D,496.39
6575R,4060.75
29267,485.79
6856T,163.09
8312N,497.38
1383S,112.11
79015,259.3
2952V,301.95
90369,6531.52
38428,7253.86
3260M,456.14
77295,446.89
17549,435.22
7472U,348.94
68377,129.85
47330,276.37
1995T,426.7
3161D,309.36
49877,420.28
22586,104.85
90239,242.48
66142,121.12
4671S,490.65
6193U,206.83
4360E,445.7
94882,2692.84
11499,345.81
2302P,97.84
6694Q,428.95
67826,432.0
83380,76.68
9873S,193.8
2754Z,1147.19
77322,135.45
10204,473.71
83407,481.35
20165,6870.66
36823,311.41
25605,1876.79
5459K,6876.22
95409,81.73
81488,109.73
5264X,120.27
4228X,321.1
6423W,165.16
5075A,98.54
91500,4909.49
1012B,9736.42
16491,1370.62
5421I,737.79
75654,4199.86
87388,1479.34
8751J,175.92
24546,5205.15
13805,338.47
3755V,61.89
5317V,259.6
6351S,189.29
1150R,759.83
98318,7557.92
1172F,445.0
9848P,7053.05
3324V,456.08
90681,373.86
4270L,260.03
8946K,53.09
3344E,422.05
6135F,140.42
4123C,6319.42
71618,9619.77
3752X,256.13
2220H,252.22
87273,466.89
6433F,6508.9
94638,318.08
89106,5937.19
7975D,280.86
23774,289.13
7729N,353.09
96573,305.87
4806E,411.42
9683O,171.35
9334C,455.08
2610V,150.12
35568,256.67
24789,7097.54
47461,402.39
50862,259.41
97396,220.56
17190,4005.61
94801,110.52
9130X,406.93
56920,101.27
9463R,257.41
97752,358.52
78679,327.83
51384,70.2
44605,799.89
9126J,452.23
73930,91.79
35099,351.53
1466N,396.01
9972P,307.39
76469,483.46
6326K,394.75
5376Z,6738.46
61052,8985.6
99610,451.96
4135Z,351.24
9398V,175.86
2973B,214.62
6572K,460.37
45315,90.68
70116,418.43
5688F,363.4
96176,8616.26
86074,275.42
2746B,9593.34
43395,6577.19
68988,2456.72
4151I,252.61
9220T,220.36
56693,387.65
63381,455.55
1780E,385.61
58272,490.74
62084,1518.66
5075Z,471.07
90191,54.33
7072N,272.47
9625B,365.04
77541,330.85
1002K,9701.02
83874,444.27
28628,115.29
37496,268.26
8406N,162.63
5009W,422.31
7564V,461.81
90092,76.92
5476I,3350.42
72584,6253.25
96260,220.6
48430,153.97
41572,280.34
6475X,409.07
3933L,9665.27
7452S,458.84
2371N,156.9
6235K,473.4
41779,314.95
13230,298.59
20945,78.59
4443Q,4853.61
7484F,4286.15
91050,392.79
7036O,57.42
9950E,8875.06
5547O,404.5
3037R,356.79
48998,322.73
6781O,317.39
70355,199.5
29754,281.7
3636T,7779.69
25019,399.82
11031,207.19
6993M,325.16
1784E,439.61
82586,408.59
37493,319.85
2980L,260.46
9157F,4730.15
55141,6703.65
2947D,3330.09
2888X,189.5
6969A,3277.24
8421F,392.68
7121A,330.75
59050,283.76
6926V,266.49
48996,110.78
68180,233.31
45638,393.52
5296V,109.91
2856U,224.4
6608D,458.0
8287R,140.97
57093,459.09
9396N,313.53
6162R,490.78
83595,117.91
8632N,313.97
7429P,707.69
8141U,378.88
46304,418.17
6922N,252.81
4868M,117.74
28374,169.69
51702,398.34
35425,4330.58
9054T,82.3
7012I,361.21
25291,255.15
9858X,7223.44
6285Q,4578.95
87234,247.13
86110,1030.13
60934,197.84
67117,277.43
96393,174.54
74451,391.87
1497Q,180.85
7790H,298.55
4302Z,225.41
80177,80.97
4458L,395.89
2398E,436.17
6662E,66.4
7669R,293.74
14351,415.78
7934M,132.94
9336V,488.52
67995,339.7
5379A,381.57
5904T,426.1
56893,60.74
32865,84.16
98616,7919.35
6852O,135.55
44704,785.05
97422,5071.09
27815,83.56
8342J,94.04
96163,475.18
91842,194.78
2545E,4902.05
72603,2161.33
5039O,408.74
3429Z,221.93
4566O,451.39
21885,56.71
3573W,7867.72
53917,104.48
96619,270.64
5112G,5992.61
36839,401.77
84947,364.64
35243,497.86
4625D,5585.15
87729,327.02
51488,115.97
4705M,351.9
4454D,121.32
1046E,240.33
9884O,236.43
3111H,2092.43
4144B,8428.73
2468Y,227.69
4800G,486.43
4999N,253.91
85772,1467.23
1810A,8531.53
57880,405.16
3128T,477.25
87797,356.88
79436,301.44
1378Q,182.08
4820Y,7980.46
6946D,147.3
93449,2866.26
8067S,457.23
28149,219.75
5303U,66.07
9744V,198.26
5241A,111.01
7451P,397.7
5722D,384.89
4779K,357.16
33455,176.02
71784,69.77
12998,1202.75
2059R,343.96
44277,147.77
2819U,174.61
8228L,283.83
47397,438.11
5027R,66.95
7344H,6681.48
5351D,332.51
2758A,381.62
22890,474.61
59426,6895.59
20299,6816.01
89626,499.65
4623U,456.42
59789,457.29
5711E,347.43
79728,92.99
9624I,107.46
36361,2235.36
44117,6093.02
79501,386.44
27291,75.33
67274,295.47
24709,488.06
6312I,494.69
74807,267.16
7999C,259.25
88714,5427.83
54693,290.51
3686H,9347.88
9908C,172.07
6359B,4664.79
5703K,175.52
5599J,8049.7
27404,5225.76
57447,361.62
20811,2057.24
1173Z,248.47
5102E,100.96
5321U,465.26
82668,478.51
65547,6932.05
8408E,469.89
2219D,299.48
73946,251.62
9185U,194.0
84139,291.1
1817G,129.67
89739,209.84
1789U,408.18
3007L,103.38
35146,293.14
23741,1417.02
86777,6542.14
74756,4277.42
2752Z,222.51
4794F,433.31
7285M,121.01
45386,328.73
62996,221.57
9897X,305.61
9661X,64.76
24386,200.37
9535T,290.62
7919C,467.42
6732O,55.57
77047,815.46
21141,360.75
59304,9655.3
2071J,427.52
57581,163.29
24700,145.25
27411,441.09
38894,221.35
62995,7878.49
93543,6998.48
34483,453.93
4410J,268.64
1939Y,481.46
34548,95.0
2498R,115.44
8439E,397.44
21281,155.05
41957,371.97
4077R,2614.16
6533I,4621.11
3620Q,2312.35
4656F,163.05
90861,146.97
46491,280.89
52798,5077.41
8586B,8911.34
98975,143.8
9491R,390.24
63950,236.62
4012Q,479.29
8034Z,426.38
1951A,120.31
4323C,225.12
25904,478.22
6564G,249.47
5344X,5530.98
51306,487.08
15961,1272.82
2504I,473.55
81140,441.99
35253,188.82
2178T,306.97
63060,455.33
7852N,463.48
62638,291.18
35748,182.9
22551,100.16
9961G,228.22
6262K,419.35
73606,345.14
5828N,271.75
5639G,222.88
6686Q,316.01
7201R,288.42
3202U,372.14
33513,258.19
5334G,417.89
91550,224.21
5059X,5817.47
6430C,144.03
48051,362.38
2867H,150.17
3597W,227.65
8046L,213.38
36629,447.4
5596H,164.32
5866L,56.43
6541V,322.09
1241V,460.39
68653,486.78
6179E,487.48
2876J,9140.81
1867X,104.85
5107R,291.87
88212,67.55
3926P,423.4
4782V,411.86
5450X,6193.69
5907A,220.1
65229,9946.14
4773T,1187.37
2638R,445.91
2686I,3034.13
6920W,6849.24
93289,344.76
90885,125.56
91935,388.61
9045W,426.78
1995W,9171.32
33797,479.91
27533,281.34
2450G,192.71
90129,85.88
24979,323.43
71702,176.89
5024T,282.32
1881E,113.45
53764,347.26
6625V,377.6
3526P,3287.29
40574,359.85
7702C,294.7
4664B,314.99
36352,430.1
1766Y,93.65
7308T,7472.31
19420,236.36
18976,51.31
3649I,928.63
35516,385.89
34696,418.11
9126Z,376.71
20323,182.85
6668S,6255.92
5077S,417.36
2674S,466.06
6938Q,467.16
3978N,204.11
66447,280.4
70473,458.14
38029,296.69
27659,412.63
54974,78.15
1481N,141.28
59168,330.07
8012Z,6055.03
48946,446.73
58883,221.44
76855,208.78
7655X,196.89
75766,129.66
39970,450.8
7634A,106.27
8145U,85.75
53999,466.34
5478L,461.03
6587R,61.97
8747W,296.11
24070,381.31
8220W,295.26
7605T,146.51
97410,400.38
9042C,7980.86
3217I,361.65
3271V,7868.19
7143V,466.19
2493J,299.4
8098A,171.17
1682Z,193.73
7682Y,66.32
4202H,296.26
94430,312.39
7271E,342.09
54371,111.16
7373O,4174.69
49493,4301.86
19090,259.89
4217D,146.8
76276,495.48
47287,279.99
53149,79.05
96080,463.33
17362,256.8
13633,9781.43
7441J,473.25
7172F,302.75
3754F,177.69
48350,6635.53
9815L,259.33
48418,299.05
8585E,2078.22
29495,126.5
23880,371.99
86946,189.83
99856,8578.62
5681F,4219.85
2809K,443.47
9300I,465.94
36041,85.62
56637,798.25
2760I,291.21
4617I,155.23
56857,133.84
6870Z,283.43
38336,244.94
65947,460.02
6304Z,467.0
8669T,115.5
78026,198.9
4523G,159.39
2355J,490.12
92410,325.92
46053,9486.3
50745,398.67
88674,55.93
53808,75.21
6888O,1150.45
6391V,4657.63
75671,234.59
84782,6570.28
39615,209.81
5072O,376.71
90055,405.82
33662,265.52
25050,261.35
80670,352.37
4607B,408.23
6282W,393.19
5630R,472.74
6952B,8040.06
5269R,353.2
43851,449.45
94169,210.8
71678,74.38
84130,384.22
96711,1781.06
2582F,4269.88
56192,133.58
21875,420.92
41356,107.4
36908,394.06
1749D,80.31
4517C,142.37
98471,78.23
3956Z,90.56
8727E,374.35
6785W,201.37
8678Q,440.28
1665W,316.13
55913,52.53
70657,215.5
86884,386.22
25531,442.93
3124F,393.59
48103,307.4
25850,154.08
8746V,234.64
7619I,6055.75
25902,167.46
84919,2282.28
3530T,302.07
55049,216.82
52531,56.06
28976,147.78
84484,4545.36
27524,129.34
9319T,134.83
93408,6296.38
8835Y,8727.33
57550,469.97
57835,250.35
87284,360.15
9536S,2818.32
91315,74.97
27959,3020.13
50804,7164.36
2525C,314.98
79613,381.07
64958,80.68
28779,356.78
27371,352.23
2092A,223.54
2279U,472.26
5517Y,2335.94
6339Z,424.78
77118,481.34
4857H,145.09
90416,4775.54
15261,465.97
98480,316.81
3183S,800.8
23665,324.28
10536,92.13
48274,282.84
23714,315.54
81357,7006.9
86379,297.21
93648,226.33
22287,4474.74
3310K,419.06
8860Q,3592.93
7657F,362.39
27992,317.3
7080M,350.11
29311,98.94
11979,351.83
8320O,2894.83
3696R,6133.08
1519K,484.46
4419O,287.75
8020U,365.83
92034,159.41
8338V,180.03
28944,224.59
3532Z,286.17
98449,7485.31
88117,359.81
4984J,145.29
2704D,318.33
80162,162.46
5311D,8090.24
80733,333.77
29973,65.53
96662,7850.32
73773,426.87
9270S,159.86
2950O,379.74
39395,3252.98
12277,184.6
45428,7424.01
54626,57.82
97807,296.79
38867,319.21
54569,295.71
58115,364.6
5868Y,400.3
7948O,163.94
53137,286.85
71283,347.07
11101,419.72
4982U,451.75
28827,128.69
8142M,342.75
6639S,4716.5
29395,475.43
7333S,420.69
21143,7651.31
4877Y,480.96
72347,473.7
80747,407.95
1329S,158.19
57089,136.73
1587W,132.5
1016U,240.72
30091,238.24
69733,423.34
12012,123.14
4762S,6894.27
57912,329.25
3043X,61.78
3978A,393.13
23451,378.66
27346,203.96
2205Q,3258.64
19775,236.94
47417,7541.29
6483N,201.11
6337M,8764.27
3578S,409.82
9807S,8630.82
19335,335.66
60627,1570.6
1261W,245.88
5368Y,252.3
4877F,243.56
53655,2903.04
59648,195.16
3029Y,175.79
86445,112.83
71344,427.99
59758,225.34
80380,459.38
32319,3805.51
4742R,458.23
92589,292.76
46764,90.39
38690,237.2
7283Y,6451.63
41670,462.19
6784C,301.76
20335,407.98
17171,6818.27
67383,254.06
93761,378.77
6093G,350.52
42127,331.76
14931,270.33
37014,1668.38
7558M,8406.87
3005J,345.56
9036L,245.6
6565S,303.11
3261R,419.14
41664,376.35
2933I,2646.36
1250X,286.37
77222,333.43
8782L,400.93
1984L,251.63
9546Q,64.31
21607,152.74
2549A,101.1
22083,362.39
8637E,88.2
70276,284.63
5594J,445.62
6075L,350.43
26626,168.94
7433Q,2274.67
19970,255.28
5497W,4688.16
60977,164.86
6484M,6722.5
32147,277.34
7707F,84.6
4705E,468.22
81558,417.37
4282G,6669.58
6548X,252.36
8517D,361.8
5484Q,81.63
2733W,400.02
2183X,120.41
4625O,294.76
99706,2328.83
6945U,123.26
7638M,106.44
60711,282.16
3154L,1688.77
3191G,247.55
9576Q,334.42
5625P,3478.98
96073,266.35
1002X,5052.59
20593,366.07
2850L,6853.06
5101R,215.11
66637,313.33
1748Z,413.79
5426T,434.52
44195,166.46
15535,496.24
1956L,391.48
3755Z,375.84
2404Z,2567.62
61232,393.45
40772,103.19
6521W,3009.35
8159O,1055.82
2996S,8011.4
30859,2088.92
6357R,144.73
8898P,412.56
1414S,241.58
1083X,285.9
8511H,498.21
64118,274.03
7120C,5044.12
8275Z,128.64
33641,3544.98
3896S,201.14
2676H,123.24
8900G,262.48
4354X,218.17
56723,78.43
8420S,180.5
1375L,3963.97
3164M,226.06
7296A,625.22
3061H,260.86
68205,9018.72
42385,93.12
9426A,361.09
1273H,6612.27
4141M,336.19
16343,429.0
3751M,178.67
3275O,203.56
92778,418.11
4518Z,386.11
32651,488.73
8910T,234.52
53368,323.58
43126,292.8
3583X,323.36
7355X,336.35
4798D,9928.9
50476,6364.87
88317,75.86
5807U,272.09
4368Y,7576.49
1950P,205.63
71191,202.36
46714,385.33
53716,440.24
46821,8909.2
8789H,408.65
6514S,208.04
3245N,476.64
59548,983.81
3919D,401.88
94837,332.16
32314,79.9
6039B,351.6
4915D,239.57
79656,87.05
23391,8548.27
93929,305.91
27054,310.0
65072,134.01
37222,149.27
6993N,173.18
4319Q,338.68
74872,375.11
85075,295.44
57563,6913.0
5236L,8504.51
49604,317.12
2753F,310.59
8595Y,168.72
1041Y,55.26
62510,63.22
31409,328.04
2464V,437.07
8594G,51.34
64426,296.03
3957I,207.5
44544,433.71
1431J,6924.11
1686A,2257.86
43750,80.68
28997,150.6
3034G,367.91
26966,9495.67
3584F,111.68
7427L,120.87
93474,435.68
89391,304.03
5596A,124.72
1967S,326.14
9370M,158.35
7933R,267.02
6289P,294.87
57035,9583.76
38882,7003.74
51937,314.59
82016,286.27
34539,5749.13
6516B,415.91
73267,301.49
1900U,481.5
6141P,213.13
36615,314.34
7551O,416.17
20640,1582.45
3496Q,8909.83
42768,83.15
9862N,70.02
37706,353.31
1472I,267.83
9989K,4023.91
84392,240.55
2498V,291.88
8517K,7560.35
1900N,410.86
83039,261.81
25180,3238.8
5070N,372.22
8519X,426.35
8294D,849.88
12456,78.78
41036,226.72
12792,5291.01
4806D,434.07
5197H,364.35
92594,331.74
8168M,473.03
4357Y,1348.55
9546O,5827.85
64215,413.25
90170,7964.66
32183,345.46
64203,378.93
34540,278.61
4383C,9892.38
5415G,200.88
48717,180.84
6663H,456.97
77563,468.78
2538T,802.26
99182,156.43
75961,272.51
81645,238.77
7452L,344.17
18260,2492.46
9314X,245.04
88180,59.57
5139W,264.51
7890E,124.98
71660,141.09
8454L,393.98
97627,307.35
6497S,251.34
5945B,470.89
99968,497.21
31189,3638.79
50223,233.93
6801S,130.41
1001R,1318.83
3426V,9043.88
92318,281.3
9213N,308.4
73211,336.74
22707,472.99
7811E,244.7
6563O,4050.1
61905,7633.44
6494L,210.93
10360,95.26
5968U,1394.78
9454G,4630.51
66236,333.17
6155J,7796.9
89886,396.69
89750,3595.84
18512,3213.59
5494P,238.36
6419E,218.88
25408,301.11
62424,294.08
77902,353.93
6973T,204.56
7853I,7075.45
58972,6641.07
8484D,294.64
5919G,134.97
8939G,404.13
5779S,2795.74
9957O,414.86
99644,57.86
38609,4767.44
6253M,292.97
70488,272.3
7899R,159.15
73528,4786.49
99601,68.04
5951X,2538.66
1033T,392.6
72562,115.3
17122,671.1
72815,289.76
8246X,3422.21
29390,3582.2
56233,73.66
66766,403.52
8183D,78.68
81914,382.39
7356N,325.11
8307L,3303.23
3035H,232.12
47246,487.95
1477O,449.23
7144Y,2786.11
59087,272.73
56256,368.73
51284,288.2
3062P,324.62
2328R,387.41
3464R,406.41
43514,184.85
97845,2174.33
4221Q,2857.2
5663F,320.0
57942,7387.32
27882,377.55
27314,212.89
2099S,2662.4
62347,111.62
38817,405.84
73139,350.03
3553R,448.21
57824,275.32
3958O,6815.42
45015,160.94
56360,96.5
6087E,5119.55
1286J,443.4
6343U,478.45
8630Y,279.68
8306V,73.35
87239,6316.27
7977E,276.46
9812V,4587.79
3144F,174.2
7347S,323.41
18444,483.1
14126,133.21
4068T,355.99
43385,233.17
8223J,9303.04
48408,126.3
65670,198.53
70768,144.04
53166,471.27
92171,8088.71
1026K,428.09
7628W,5206.5
5928B,360.56
35943,1018.32
9969A,6450.65
1918Q,51.73
44619,327.95
84196,462.3
4608S,323.65
4050I,478.73
19989,448.1
10118,9768.42
55082,186.73
3477J,8826.35
16166,387.21
7830U,355.65
1188D,259.8
6634Z,91.14
16131,411.13
68798,419.85
1652X,457.48
1740H,162.15
9439N,375.2
2522G,4297.87
47470,309.74
7742L,487.61
54978,8755.32
99666,208.31
88926,2748.86
7582X,2179.85
9571Z,312.91
6568Y,358.4
7321T,150.58
6901L,100.68
14473,440.8
19450,478.78
7234G,262.53
82888,273.88
57540,61.68
6696D,414.78
81920,2362.19
2640X,110.4
75582,327.88
71213,345.39
1882P,8144.37
7333Y,212.52
66105,217.75
75415,206.89
8289U,246.76
4208Y,433.58
4396N,9014.85
3868W,357.17
1407B,3240.83
46698,459.47
9118H,8733.83
23598,62.64
82667,427.83
88098,7389.26
53132,9441.36
90655,376.41
5189P,356.61
6859O,449.01
7899B,206.81
8864C,4736.25
7826Y,203.05
37704,9017.74
85551,370.87
9623G,220.55
19095,491.37
55532,224.33
4419I,265.88
4946A,56.72
87570,8031.11
39496,76.52
87922,115.39
77605,366.37
1670P,310.53
6249W,361.02
95867,50.76
49385,293.22
78070,6772.7
8798P,1273.84
8834H,2358.97
61318,145.49
4990E,3621.8
6667P,382.44
34055,345.31
4355V,428.24
21330,5617.39
9883W,445.54
66610,250.38
4736T,209.8
66449,4879.99
2142H,8777.68
36302,344.44
6376U,2238.09
31328,229.41
72819,169.29
1438N,415.79
6933Y,2376.07
4109J,195.9
60791,979.8
2062S,183.97
51438,272.25
70782,419.83
2199E,8712.16
41216,168.01
6752M,252.55
24906,199.01
78784,9082.58
37842,183.99
2653Q,7299.26
1448J,356.84
66109,366.52
2778O,289.12
30118,5084.45
79600,205.08
9895Q,172.32
1945Y,483.35
5855D,310.83
8592X,115.68
6063N,64.32
12208,275.42
8374B,184.75
5850H,488.01
61740,131.67
4096X,291.62
47363,152.27
24616,337.15
6316Z,457.61
3541Q,8185.42
17321,397.88
80056,211.78
3984K,6068.48
15503,6091.5
3967K,107.15
8729Z,482.79
2082A,97.67
5314B,8004.45
4854K,204.37
7017J,386.7
77718,7564.68
86630,349.66
4257R,9895.66
8005W,442.34
22459,6840.04
52803,366.77
8147F,332.61
53509,6036.82
5268R,299.83
72055,428.9
4085W,177.0
3029N,133.38
8014R,194.31
29644,232.04
96300,4037.83
62012,50.58
4068M,6084.0
79795,168.39
14974,490.93
6806O,7104.73
44907,360.96
9422R,86.52
99951,173.25
50493,400.18
57019,4253.07
31765,330.42
41613,233.7
98780,182.55
3865W,316.44
81284,2986.08
8693X,395.79
69519,367.5
5451J,1611.2
96583,221.45
76794,2427.54
7645F,3118.3
67736,483.39
48793,97.0
5158N,217.29
67808,352.24
73999,4603.67
1508S,485.71
6194K,312.26
4984W,201.39
72121,446.47
6590S,244.16
88528,338.82
61974,280.07
3591K,4724.45
6374N,382.83
11556,112.5
65833,316.78
57579,53.62
9824H,62.65
3715O,2536.63
3507C,481.71
8629D,79.83
5990Q,446.24
51192,252.44
4339Y,4681.29
40949,139.32
57659,129.21
66143,158.18
87559,147.12
28862,191.92
8693B,437.41
8097A,6863.41
99801,173.9
38897,205.84
66493,303.17
2097I,85.56
8345I,483.11
81117,81.86
4971N,7731.01
2053Z,336.77
8862W,361.48
2717I,484.27
1044O,8219.5
21353,186.59
86649,138.44
4998H,286.74
53730,314.75
37229,1320.93
4284J,328.8
63784,173.33
9893D,374.44
4020U,1216.13
50002,71.09
6586Y,193.15
1051Z,146.65
2379L,277.38
5730W,70.43
2662F,128.39
49546,60.4
7548N,169.9
5324K,7453.92
65996,380.28
33880,103.51
2171Q,100.66
2465U,4941.73
6421P,198.89
3046H,186.01
22912,206.77
21563,269.73
18379,1475.4
3540U,447.78
90331,477.79
94352,460.3
5882S,461.66
6103F,161.1
92871,7982.93
3233V,382.2
3603P,275.33
9402D,249.74
33217,4828.05
2533I,69.5
3234I,60.15
7033I,351.25
51108,995.8
5527G,317.05
98961,4021.89
1674O,410.1
2638J,265.37
95314,168.06
4246F,252.72
6884D,215.38
77915,118.29
5018X,452.25
7746V,448.7
3035C,431.92
29477,4996.36
7501N,405.43
7419D,173.09
88616,304.87
94145,1918.04
49434,465.8
73771,158.11
78826,5177.39
78096,206.39
69872,243.88
18656,6331.69
1550V,166.64
63985,447.86
38580,8973.38
61817,4355.96
41724,3916.95
88365,119.89
9025K,469.53
7503P,8591.79
8330R,444.78
14289,1825.85
8363T,400.89
70568,53.04
4969F,761.56
6965F,453.33
1604K,1727.14
50702,309.58
8057H,64.19
8464Y,411.17
2337X,103.61
37215,7316.22
27926,341.47
5391Y,474.07
6144M,264.56
3919J,229.73
7722X,148.14
15274,246.36
39193,296.5
43146,347.56
74498,8950.64
6819L,287.42
4180Z,451.27
7161W,3832.93
5929U,303.35
9781W,5690.2
8213A,89.47
84530,6969.24
43073,176.92
62301,353.97
9246Q,172.32
8885F,316.63
8956L,893.44
3018U,451.99
83751,1935.24
5795U,394.73
5585C,5556.19
8832L,6200.27
43396,9254.29
99100,253.14
4995Z,319.58
52653,81.54
68151,165.45
26070,223.4
52878,362.86
9185Y,8537.94
6764Y,146.23
4595M,84.14
96628,8012.06
7724O,116.76
9077W,222.23
61764,463.55
54155,159.3
59777,469.41
56278,2879.19
6158X,101.3
9391H,393.16
52399,1194.22
88505,457.6
32436,404.97
1743X,4788.01
3983D,435.47
9039C,249.24
44476,446.36
32814,332.68
30842,156.58
6682J,398.28
71495,454.87
8254W,1069.69
22444,163.82
4400Q,119.21
2850P,235.02
6033C,429.57
66929,3083.22
69818,335.64
83073,7321.22
5801W,3472.58
4667Y,430.73
9247J,401.41
62751,379.24
2788F,5064.42
21913,355.76
41592,6151.33
30673,204.72
85956,404.92
16926,2463.44
2100O,6633.64
5504Z,364.49
15495,52.95
8032E,298.56
5631Q,462.48
7309X,182.75
1913L,360.47
9785I,114.65
40551,333.71
48388,9816.15
29893,245.02
86728,206.07
1958A,361.58
66662,9595.68
33434,4148.0
9574G,493.25
35460,280.91
9025U,96.11
5054K,284.38
1760K,478.61
6404W,4233.92
90780,204.87
6595A,223.23
37240,248.41
2611L,409.4
20898,3070.27
5504W,229.55
5164E,114.29
61838,256.92
7095D,196.6
2130W,6516.26
32564,213.16
54305,415.0
1017T,115.55
3683Z,5237.73
1188S,417.66
91317,6867.72
20314,119.28
41473,280.43
9757L,298.62
9953Q,3452.31
53529,549.11
9574W,395.23
2903L,414.47
1740D,181.42
3080Y,222.25
73453,210.21
27535,188.76
3688Y,99.54
31399,504.94
41135,7730.98
7668Y,284.55
7807W,473.88
3319N,374.03
21588,241.68
76386,1934.32
2058J,487.37
33590,9500.45
86581,385.07
7463M,180.06
97334,151.3
65795,106.72
1830Z,62.68
15792,314.45
6738Z,278.61
7946Q,488.05
50133,278.34
3187Z,386.9
36574,1237.35
18630,134.42
3384F,9012.1
9761L,84.65
15032,279.69
31516,258.19
34999,245.15
3678Q,82.35
12556,410.11
64120,380.14
6748J,9261.87
1418N,416.21
2751F,8780.52
5764C,6625.95
62368,211.49
92291,99.16
75236,384.27
26022,238.69
28810,3424.28
83446,5088.16
7698Z,295.94
98052,249.29
93518,425.73
96784,8603.44
5914E,491.63
29569,296.5
12360,421.42
3090T,452.94
31980,84.76
15484,122.54
88415,248.33
3379U,306.44
76546,288.76
6968T,196.31
90830,8848.3
10301,61.92
10817,405.25
8496W,328.09
1161E,158.09
2894R,407.99
18138,9652.98
2200S,248.11
16616,283.84
3739U,258.46
44453,277.34
86248,251.4
5784C,1283.96
30210,259.53
6803O,364.95
3069O,128.33
5703R,191.57
9671Y,326.23
7676K,75.74
7873L,194.44
68479,376.2
1817E,5038.42
65268,1022.92
81631,8220.46
88913,2168.62
61758,391.22
20137,324.67
6832J,402.59
16538,481.38
59693,248.58
40759,261.69
5416C,251.06
63691,320.33
4432N,437.67
2699J,282.49
1940T,368.49
7887A,5766.67
13978,9509.68
35740,308.35
3474C,262.51
3461A,170.72
4835R,8706.99
99742,329.59
4285Z,133.54
2368A,483.14
62429,488.84
9071A,241.92
2468I,245.8
85428,328.96
27499,217.18
14085,393.57
3581R,135.35
78261,322.17
36782,587.01
38413,226.98
1611D,497.4
23782,218.76
21742,392.53
37484,428.49
2805Z,370.9
5219T,323.83
32487,103.3
23268,142.67
29885,247.98
6440S,9556.69
87330,205.0
2036P,160.61
6415D,227.46
4155H,9163.06
5054U,393.63
65470,429.93
97395,293.92
3821E,126.79
1668P,380.06
89779,344.8
92326,329.67
5909T,253.67
7646N,8203.19
3775X,100.42
23180,246.22
54036,57.68
3724B,362.55
11254,150.1
4740D,209.32
8477N,139.48
1610Y,265.79
7589T,213.07
28860,463.07
8712Y,7858.55
75477,195.6
21372,213.03
4459M,1096.46
4532X,270.1
6007N,52.41
94818,152.0
5354C,173.53
52304,479.79
1302Z,370.19
9055E,452.19
79953,138.59
27432,4429.09
18830,213.41
85917,67.29
72692,160.75
80033,9021.76
7266N,445.82
36924,452.04
3169K,9081.15
78144,8260.81
11342,443.42
12725,9324.95
8129P,3050.63
21325,415.71
71664,133.65
7323K,90.51
92176,777.74
5517A,366.04
75892,324.89
9157N,454.99
8400F,4108.12
7043G,328.86
6039C,182.75
1790N,223.4
31554,210.6
1007O,136.09
31677,6520.66
9310Q,292.43
34826,235.83
26735,368.18
