Medical Code,Cost
35593,4893.43
7956L,478.02
77913,7117.96
88401,173.16
8742D,354.54
6575R,8635.99
29267,182.09
6856T,843.89
8312N,6127.24
1383S,286.63
79015,50.33
2952V,6250.85
90369,6343.29
38428,280.38
3260M,146.51
77295,424.76
17549,483.02
7472U,206.98
68377,473.73
47330,327.23
1995T,6548.32
3161D,210.45
49877,192.05
22586,57.0
90239,131.54
66142,463.65
4671S,222.02
6193U,475.35
4360E,161.88
94882,412.51
11499,211.53
2302P,6193.45
6694Q,280.3
67826,131.12
83380,138.34
9873S,340.11
2754Z,90.02
77322,6520.07
10204,426.19
83407,209.85
20165,176.12
36823,4489.18
25605,222.21
5459K,1823.21
95409,250.72
81488,63.55
5264X,316.99
4228X,129.61
6423W,496.65
5075A,327.99
91500,179.29
1012B,187.14
16491,430.78
5421I,395.67
75654,313.78
87388,434.01
8751J,9268.38
24546,409.6
13805,302.84
3755V,198.31
5317V,307.53
6351S,300.05
1150R,86.35
98318,9917.93
1172F,199.3
9848P,419.63
3324V,1193.04
90681,1516.35
4270L,356.44
8946K,291.71
3344E,240.25
6135F,269.0
4123C,275.81
71618,9153.09
3752X,3672.72
2220H,6160.84
87273,6726.16
6433F,7007.18
94638,197.39
89106,464.05
7975D,189.19
23774,456.62
7729N,278.74
96573,158.79
4806E,474.9
9683O,477.15
9334C,227.94
2610V,421.56
35568,4773.18
24789,476.49
47461,9263.87
50862,72.16
97396,4160.17
17190,408.66
94801,149.03
9130X,3154.21
56920,148.86
9463R,361.0
97752,377.24
78679,400.77
51384,101.64
44605,397.03
9126J,129.69
73930,94.15
35099,335.4
1466N,108.91
9972P,321.98
76469,183.68
6326K,295.73
5376Z,429.58
61052,1963.19
99610,499.38
4135Z,182.09
9398V,139.18
2973B,110.62
6572K,4447.59
45315,124.22
70116,362.56
5688F,6126.46
96176,392.58
86074,330.29
2746B,54.41
43395,106.35
68988,309.7
4151I,447.29
9220T,9180.83
56693,64.14
63381,7436.23
1780E,415.29
58272,653.63
62084,406.36
5075Z,2658.08
90191,313.48
7072N,74.69
9625B,269.53
77541,122.69
1002K,206.63
83874,176.15
28628,471.58
37496,3033.06
8406N,154.43
5009W,8042.33
7564V,5861.48
90092,177.75
5476I,66.01
72584,98.29
96260,3098.96
48430,3369.92
41572,5302.87
6475X,280.17
3933L,484.02
7452S,231.01
2371N,8789.01
6235K,183.0
41779,2655.24
13230,4207.23
20945,68.19
4443Q,50.25
7484F,2198.15
91050,134.12
7036O,283.55
9950E,62.56
5547O,5148.73
3037R,343.5
48998,6166.46
6781O,8522.39
70355,205.97
29754,262.04
3636T,422.61
25019,186.77
11031,7043.7
6993M,366.71
1784E,478.56
82586,61.26
37493,340.41
2980L,289.74
9157F,318.1
55141,96.97
2947D,179.57
2888X,4683.46
6969A,278.31
8421F,267.77
7121A,460.57
59050,106.61
6926V,9367.24
48996,116.76
68180,247.81
45638,392.15
5296V,154.02
2856U,270.71
6608D,494.03
8287R,309.76
57093,93.83
9396N,1470.06
6162R,184.49
83595,275.85
8632N,1490.98
7429P,59.41
8141U,480.44
46304,2969.37
6922N,399.42
4868M,6821.99
28374,93.72
51702,157.24
35425,7040.65
9054T,7821.54
7012I,350.56
25291,319.64
9858X,225.8
6285Q,75.22
87234,410.67
86110,194.29
60934,109.58
67117,295.93
96393,65.51
74451,461.56
1497Q,290.9
7790H,92.39
4302Z,469.31
80177,2741.22
4458L,62.37
2398E,7573.67
6662E,134.82
7669R,68.07
14351,334.75
7934M,268.68
9336V,496.8
67995,399.3
5379A,7686.46
5904T,445.96
56893,336.92
32865,356.23
98616,9051.42
6852O,436.15
44704,428.16
97422,7218.44
27815,2695.97
8342J,2728.89
96163,214.52
91842,123.62
2545E,439.11
72603,66.88
5039O,108.21
3429Z,73.48
4566O,185.23
21885,379.73
3573W,305.84
53917,250.26
96619,70.29
5112G,437.04
36839,441.77
84947,232.62
35243,103.7
4625D,277.92
87729,309.35
51488,247.22
4705M,4575.22
4454D,6903.82
1046E,119.22
9884O,243.06
3111H,333.0
4144B,7714.59
2468Y,321.15
4800G,470.17
4999N,469.79
85772,304.21
1810A,58.06
57880,75.57
3128T,107.8
87797,332.48
79436,499.71
1378Q,232.65
4820Y,410.81
6946D,159.78
93449,184.47
8067S,488.5
28149,164.23
5303U,82.57
9744V,272.48
5241A,215.13
7451P,4821.61
5722D,106.15
4779K,113.06
33455,385.32
71784,351.58
12998,257.26
2059R,487.09
44277,5690.69
2819U,4395.22
8228L,5338.9
47397,323.54
5027R,66.23
7344H,248.38
5351D,89.94
2758A,129.8
22890,292.74
59426,339.35
20299,157.73
89626,117.61
4623U,163.57
59789,247.88
5711E,428.8
79728,302.46
9624I,148.7
36361,206.43
44117,265.64
79501,4605.25
27291,357.7
67274,144.71
24709,482.01
6312I,324.53
74807,115.72
7999C,55.64
88714,308.97
54693,376.55
3686H,359.65
9908C,6120.4
6359B,308.66
5703K,60.53
5599J,1784.66
27404,344.1
57447,414.29
20811,164.44
1173Z,315.22
5102E,119.17
5321U,157.12
82668,4369.86
65547,7039.73
8408E,3906.27
2219D,7128.11
73946,437.26
9185U,377.04
84139,354.89
1817G,244.06
89739,328.51
1789U,5910.99
3007L,282.24
35146,446.62
23741,207.02
86777,158.62
74756,183.34
2752Z,219.2
4794F,1999.1
7285M,222.79
45386,214.68
62996,7428.09
9897X,456.91
9661X,102.17
24386,160.92
9535T,7943.9
7919C,344.07
6732O,207.11
77047,138.11
21141,9767.89
59304,7715.91
2071J,445.95
57581,238.47
24700,67.99
27411,6642.68
38894,393.43
62995,3137.73
93543,429.02
34483,273.97
4410J,402.25
1939Y,476.36
34548,166.95
2498R,393.82
8439E,8488.79
21281,5102.3
41957,467.35
4077R,7922.88
6533I,345.89
3620Q,184.27
4656F,5941.92
90861,6826.59
46491,165.75
52798,74.28
8586B,334.13
98975,9852.85
9491R,447.67
63950,9830.12
4012Q,306.62
8034Z,2475.84
1951A,351.07
4323C,9183.85
25904,303.79
6564G,443.42
5344X,4970.98
51306,315.23
15961,54.24
2504I,304.99
81140,92.46
35253,338.39
2178T,394.63
63060,475.97
7852N,219.58
62638,6037.82
35748,467.18
22551,448.44
9961G,265.61
6262K,459.14
73606,161.7
5828N,81.24
5639G,431.41
6686Q,5594.37
7201R,79.74
3202U,55.29
33513,172.39
5334G,3376.3
91550,460.33
5059X,254.5
6430C,9593.0
48051,9932.56
2867H,5337.93
3597W,305.83
8046L,431.63
36629,135.89
5596H,253.36
5866L,467.0
6541V,1966.73
1241V,1296.0
68653,218.18
6179E,115.21
2876J,92.24
1867X,455.65
5107R,380.49
88212,406.48
3926P,204.24
4782V,5413.9
5450X,181.97
5907A,165.4
65229,219.01
4773T,207.99
2638R,5018.23
2686I,256.69
6920W,152.98
93289,4109.89
90885,3616.64
91935,65.31
9045W,2242.88
1995W,472.93
33797,95.04
27533,270.06
2450G,3206.58
90129,67.1
24979,284.0
71702,579.0
5024T,443.39
1881E,8960.12
53764,356.24
6625V,393.6
3526P,86.05
40574,459.06
7702C,314.48
4664B,340.62
36352,293.97
1766Y,5577.43
7308T,343.09
19420,387.93
18976,169.77
3649I,4771.94
35516,295.84
34696,146.96
9126Z,67.91
20323,378.92
6668S,314.17
5077S,9468.07
2674S,203.38
6938Q,289.28
3978N,2419.77
66447,303.62
70473,98.21
38029,231.39
27659,1667.39
54974,675.05
1481N,202.45
59168,269.71
8012Z,5233.0
48946,3870.01
58883,425.34
76855,330.03
7655X,328.98
75766,479.46
39970,7701.26
7634A,428.19
8145U,293.7
53999,3230.25
5478L,51.72
6587R,8389.02
8747W,473.69
24070,317.77
8220W,330.58
7605T,386.43
97410,475.52
9042C,8151.47
3217I,154.5
3271V,3015.89
7143V,6059.81
2493J,145.5
8098A,954.02
1682Z,303.5
7682Y,72.81
4202H,485.12
94430,1998.33
7271E,222.96
54371,297.25
7373O,222.62
49493,67.5
19090,395.96
4217D,221.81
76276,438.92
47287,391.81
53149,573.11
96080,432.39
17362,430.55
13633,311.31
7441J,2098.75
7172F,6373.42
3754F,5690.56
48350,384.63
9815L,394.12
48418,335.2
8585E,240.13
29495,230.97
23880,264.48
86946,404.98
99856,97.05
5681F,330.87
2809K,90.53
9300I,109.66
36041,4824.4
56637,295.76
2760I,479.16
4617I,355.94
56857,181.05
6870Z,4520.57
38336,378.95
65947,305.93
6304Z,495.62
8669T,110.69
78026,2357.12
4523G,257.94
2355J,122.24
92410,478.84
46053,120.29
50745,6803.19
88674,870.9
53808,173.9
6888O,74.55
6391V,178.31
75671,289.85
84782,146.81
39615,2894.41
5072O,364.18
90055,390.99
33662,8955.83
25050,8092.42
80670,56.67
4607B,2496.91
6282W,69.68
5630R,398.67
6952B,156.28
5269R,219.17
43851,444.82
94169,452.71
71678,4765.52
84130,427.83
96711,7503.05
2582F,282.41
56192,294.08
21875,355.64
41356,362.82
36908,4320.47
1749D,261.92
4517C,65.72
98471,187.28
3956Z,315.53
8727E,399.71
6785W,480.16
8678Q,8155.52
1665W,1642.96
55913,492.68
70657,492.9
86884,109.99
25531,5703.66
3124F,3628.62
48103,3495.57
25850,106.47
8746V,135.32
7619I,957.07
25902,200.42
84919,494.03
3530T,494.68
55049,274.63
52531,340.37
28976,3930.34
84484,167.54
27524,390.05
9319T,352.09
93408,8112.48
8835Y,128.98
57550,97.01
57835,219.87
87284,9997.33
9536S,351.89
91315,1967.04
27959,141.7
50804,4276.55
2525C,9606.51
79613,287.08
64958,85.14
28779,335.55
27371,294.16
2092A,377.09
2279U,7284.71
5517Y,6651.75
6339Z,480.26
77118,50.49
4857H,320.93
90416,466.59
15261,497.81
98480,435.12
3183S,225.75
23665,306.02
10536,482.58
48274,110.21
23714,5531.46
81357,150.06
86379,180.49
93648,401.23
22287,7932.36
3310K,243.8
8860Q,311.75
7657F,446.81
27992,172.5
7080M,1381.89
29311,117.12
11979,190.14
8320O,8220.23
3696R,4225.93
1519K,390.93
4419O,479.78
8020U,305.78
92034,85.17
8338V,245.84
28944,175.5
3532Z,173.9
98449,7189.67
88117,5732.14
4984J,419.22
2704D,313.72
80162,6837.68
5311D,4006.97
80733,53.37
29973,188.89
96662,377.01
73773,7277.45
9270S,4215.3
2950O,316.38
39395,164.57
12277,2899.49
45428,115.13
54626,58.31
97807,379.33
38867,1233.79
54569,6988.85
58115,462.51
5868Y,132.73
7948O,8722.49
53137,147.19
71283,4727.86
11101,4129.93
4982U,203.12
28827,267.06
8142M,9253.24
6639S,337.53
29395,494.96
7333S,6889.98
21143,252.26
4877Y,497.45
72347,498.7
80747,2049.76
1329S,4053.08
57089,427.61
1587W,299.0
1016U,466.53
30091,324.61
69733,9029.78
12012,50.02
4762S,411.94
57912,123.93
3043X,441.52
3978A,4125.54
23451,2713.83
27346,2664.58
2205Q,405.75
19775,3100.21
47417,6916.22
6483N,487.16
6337M,214.59
3578S,216.71
9807S,376.26
19335,73.41
60627,92.06
1261W,259.32
5368Y,472.17
4877F,2884.66
53655,345.68
59648,492.36
3029Y,55.8
86445,143.42
71344,106.55
59758,97.07
80380,457.74
32319,9843.7
4742R,385.15
92589,7018.65
46764,6074.75
38690,2847.57
7283Y,68.65
41670,324.41
6784C,2671.24
20335,3078.78
17171,306.93
67383,382.8
93761,316.14
6093G,5986.86
42127,199.92
14931,497.51
37014,9618.84
7558M,225.7
3005J,486.25
9036L,59.65
6565S,460.17
3261R,9012.96
41664,1300.93
2933I,428.47
1250X,194.29
77222,3374.44
8782L,1862.93
1984L,136.34
9546Q,55.68
21607,72.87
2549A,240.78
22083,6890.24
8637E,310.96
70276,3209.32
5594J,214.94
6075L,221.67
26626,4043.89
7433Q,448.57
19970,8714.28
5497W,7556.87
60977,279.76
6484M,179.42
32147,417.99
7707F,157.61
4705E,159.68
81558,4308.34
4282G,137.59
6548X,6949.16
8517D,244.61
5484Q,145.12
2733W,104.87
2183X,93.68
4625O,7496.75
99706,236.4
6945U,147.49
7638M,7871.29
60711,151.25
3154L,333.33
3191G,310.82
9576Q,5332.38
5625P,277.41
96073,131.85
1002X,172.64
20593,483.4
2850L,7020.78
5101R,129.34
66637,211.93
1748Z,231.04
5426T,490.85
44195,352.54
15535,219.24
1956L,7166.52
3755Z,259.06
2404Z,483.72
61232,151.27
40772,7295.36
6521W,6599.41
8159O,404.42
2996S,265.8
30859,171.41
6357R,481.19
8898P,2112.65
1414S,283.31
1083X,493.19
8511H,7993.85
64118,465.48
7120C,315.08
8275Z,4047.14
33641,435.36
3896S,229.73
2676H,369.73
8900G,461.0
4354X,271.76
56723,153.86
8420S,4579.45
1375L,156.87
3164M,252.75
7296A,70.49
3061H,478.74
68205,209.42
42385,768.25
9426A,2075.22
1273H,388.26
4141M,282.42
16343,169.58
3751M,61.54
3275O,9097.42
92778,380.64
4518Z,334.48
32651,131.87
8910T,310.48
53368,8655.19
43126,2398.79
3583X,295.72
7355X,383.72
4798D,5081.82
50476,278.12
88317,58.02
5807U,70.9
4368Y,76.4
1950P,254.66
71191,327.96
46714,226.74
53716,9474.52
46821,98.97
8789H,9378.79
6514S,402.15
3245N,95.29
59548,394.68
3919D,426.44
94837,363.84
32314,64.97
6039B,57.24
4915D,9789.15
79656,253.54
23391,4435.8
93929,72.18
27054,292.33
65072,171.44
37222,309.99
6993N,145.96
4319Q,441.92
74872,6019.03
85075,280.22
57563,400.8
5236L,308.69
49604,344.43
2753F,485.18
8595Y,142.09
1041Y,440.49
62510,7672.11
31409,5328.11
2464V,396.51
8594G,338.45
64426,130.36
3957I,78.69
44544,367.69
1431J,6876.5
1686A,7306.05
43750,289.97
28997,309.67
3034G,403.13
26966,424.08
3584F,289.72
7427L,366.92
93474,3133.16
89391,408.36
5596A,362.69
1967S,125.59
9370M,396.27
7933R,323.63
6289P,261.98
57035,270.41
38882,178.09
51937,298.99
82016,437.77
34539,9830.51
6516B,892.34
73267,447.72
1900U,384.71
6141P,7865.4
36615,113.14
7551O,81.57
20640,94.12
3496Q,118.0
42768,6047.9
9862N,483.14
37706,227.74
1472I,2748.56
9989K,2896.61
84392,7909.29
2498V,365.48
8517K,414.98
1900N,292.17
83039,319.27
25180,366.71
5070N,80.41
8519X,91.4
8294D,183.7
12456,472.64
41036,5545.23
12792,298.91
4806D,433.68
5197H,376.0
92594,311.5
8168M,8381.78
4357Y,2862.01
9546O,6920.78
64215,114.06
90170,487.84
32183,8088.33
64203,258.54
34540,494.55
4383C,7605.42
5415G,109.48
48717,451.29
6663H,428.79
77563,137.72
2538T,141.28
99182,9986.29
75961,413.36
81645,319.16
7452L,260.45
18260,383.71
9314X,146.79
88180,613.88
5139W,140.59
7890E,1026.41
71660,407.38
8454L,7751.0
97627,363.83
6497S,113.8
5945B,3846.7
99968,237.19
31189,204.08
50223,165.37
6801S,148.31
1001R,199.68
3426V,352.36
92318,6000.68
9213N,378.15
73211,5640.42
22707,433.89
7811E,300.17
6563O,9293.68
61905,5677.43
6494L,149.3
10360,226.07
5968U,8316.62
9454G,415.84
66236,150.66
6155J,8245.04
89886,468.6
89750,360.88
18512,243.69
5494P,412.98
6419E,474.44
25408,354.15
62424,319.23
77902,350.59
6973T,5014.86
7853I,387.33
58972,489.5
8484D,76.52
5919G,9918.46
8939G,5343.99
5779S,255.43
9957O,100.19
99644,2529.16
38609,260.34
6253M,267.49
70488,444.11
7899R,460.43
73528,376.87
99601,471.95
5951X,93.93
1033T,231.42
72562,135.64
17122,9579.66
72815,8274.5
8246X,322.79
29390,197.37
56233,774.69
66766,373.16
8183D,633.13
81914,7369.92
7356N,466.6
8307L,7089.17
3035H,292.66
47246,481.76
1477O,339.73
7144Y,6413.53
59087,185.4
56256,8569.3
51284,95.43
3062P,179.04
2328R,4908.57
3464R,3771.53
43514,479.73
97845,278.9
4221Q,149.75
5663F,54.14
57942,454.87
27882,462.33
27314,240.93
2099S,7328.2
62347,283.29
38817,224.4
73139,1989.89
3553R,182.37
57824,3702.44
3958O,375.56
45015,479.55
56360,462.41
6087E,468.63
1286J,4941.87
6343U,398.57
8630Y,3451.98
8306V,127.13
87239,4606.62
7977E,347.16
9812V,170.11
3144F,3395.51
7347S,197.37
18444,289.84
14126,426.06
4068T,343.42
43385,307.69
8223J,5648.47
48408,264.8
65670,95.51
70768,332.95
53166,403.04
92171,299.47
1026K,424.06
7628W,129.23
5928B,472.52
35943,303.55
9969A,118.97
1918Q,370.6
44619,147.24
84196,203.52
4608S,254.65
4050I,469.78
19989,390.72
10118,347.05
55082,85.44
3477J,53.07
16166,547.65
7830U,418.29
1188D,124.21
6634Z,118.55
16131,209.5
68798,426.04
1652X,138.67
1740H,270.63
9439N,9199.21
2522G,415.82
47470,490.39
7742L,9692.67
54978,1751.5
99666,252.48
88926,76.7
7582X,4021.8
9571Z,104.56
6568Y,217.85
7321T,93.17
6901L,460.3
14473,144.57
19450,494.39
7234G,8910.17
82888,7611.43
57540,184.22
6696D,180.36
81920,278.48
2640X,328.37
75582,82.47
71213,325.59
1882P,304.73
7333Y,284.06
66105,7779.67
75415,297.13
8289U,219.39
4208Y,199.09
4396N,321.18
3868W,81.55
1407B,2761.92
46698,321.7
9118H,472.57
23598,5353.98
82667,1167.72
88098,452.13
53132,492.52
90655,212.17
5189P,373.04
6859O,3141.09
7899B,6659.03
8864C,368.31
7826Y,3199.14
37704,9596.8
85551,4363.08
9623G,179.0
19095,76.29
55532,307.9
4419I,122.98
4946A,5917.52
87570,72.49
39496,88.89
87922,208.8
77605,54.42
1670P,364.39
6249W,302.58
95867,333.87
49385,295.12
78070,201.17
8798P,479.91
8834H,442.45
61318,434.21
4990E,95.59
6667P,454.84
34055,432.84
4355V,9000.1
21330,448.41
9883W,5699.66
66610,7994.74
4736T,93.95
66449,370.17
2142H,422.49
36302,253.22
6376U,339.68
31328,443.82
72819,54.35
1438N,476.01
6933Y,315.48
4109J,132.79
60791,368.62
2062S,180.39
51438,393.9
70782,420.64
2199E,387.58
41216,8156.98
6752M,87.64
24906,240.58
78784,181.55
37842,460.03
2653Q,281.7
1448J,447.74
66109,290.26
2778O,9023.38
30118,289.08
79600,425.54
9895Q,8943.24
1945Y,149.63
5855D,440.97
8592X,405.47
6063N,150.47
12208,428.41
8374B,9725.2
5850H,4087.75
61740,474.59
4096X,411.57
47363,288.1
24616,3112.61
6316Z,400.84
3541Q,220.61
17321,425.67
80056,323.09
3984K,273.06
15503,144.37
3967K,174.45
8729Z,4562.52
2082A,203.21
5314B,161.12
4854K,344.35
7017J,393.26
77718,9382.0
86630,9701.02
4257R,278.02
8005W,207.49
22459,4382.57
52803,237.51
8147F,496.94
53509,456.36
5268R,451.97
72055,272.4
4085W,399.74
3029N,383.87
8014R,219.78
29644,377.74
96300,55.61
62012,151.73
4068M,6491.67
79795,481.56
14974,456.77
6806O,5100.04
44907,165.22
9422R,6979.72
99951,9191.05
50493,246.07
57019,339.64
31765,144.81
41613,94.2
98780,418.59
3865W,454.75
81284,87.28
8693X,52.29
69519,438.64
5451J,4002.44
96583,423.26
76794,6645.14
7645F,9921.89
67736,1766.92
48793,341.57
5158N,6814.99
67808,8735.52
73999,258.66
1508S,187.09
6194K,376.36
4984W,5659.21
72121,359.88
6590S,396.65
88528,361.31
61974,434.9
3591K,54.17
6374N,206.2
11556,260.84
65833,82.97
57579,153.73
9824H,424.88
3715O,5176.26
3507C,113.02
8629D,162.67
5990Q,231.54
51192,415.41
4339Y,2446.67
40949,188.7
57659,222.52
66143,5019.92
87559,412.78
28862,494.21
8693B,192.21
8097A,251.47
99801,291.48
38897,144.41
66493,232.57
2097I,71.11
8345I,2649.32
81117,3145.07
4971N,400.79
2053Z,2725.81
8862W,2536.99
2717I,263.11
1044O,476.74
21353,187.65
86649,369.85
4998H,237.95
53730,94.6
37229,468.45
4284J,444.67
63784,474.76
9893D,7035.27
4020U,173.45
50002,467.65
6586Y,7584.74
1051Z,7901.3
2379L,56.14
5730W,8848.6
2662F,421.46
49546,393.14
7548N,156.9
5324K,5502.75
65996,405.57
33880,156.17
2171Q,132.92
2465U,2789.52
6421P,174.99
3046H,358.72
22912,321.82
21563,308.01
18379,305.72
3540U,85.21
90331,3650.27
94352,315.59
5882S,338.35
6103F,5539.15
92871,350.14
3233V,107.34
3603P,495.59
9402D,7710.72
33217,411.96
2533I,227.25
3234I,88.46
7033I,330.64
51108,142.86
5527G,1781.84
98961,185.46
1674O,385.68
2638J,333.21
95314,7853.01
4246F,194.93
6884D,376.11
77915,412.41
5018X,7459.07
7746V,438.48
3035C,207.35
29477,9858.31
7501N,399.41
7419D,297.19
88616,9113.82
94145,190.47
49434,385.63
73771,6408.66
78826,90.74
78096,479.71
69872,5168.18
18656,784.6
1550V,425.15
63985,3415.52
38580,64.14
61817,75.62
41724,1207.26
88365,374.44
9025K,835.63
7503P,485.61
8330R,232.75
14289,203.7
8363T,378.01
70568,390.8
4969F,1125.22
6965F,236.81
1604K,285.52
50702,454.65
8057H,5356.33
8464Y,51.06
2337X,265.53
37215,425.82
27926,7724.44
5391Y,496.79
6144M,152.92
3919J,422.69
7722X,262.07
15274,427.23
39193,342.39
43146,4031.85
74498,488.1
6819L,7859.72
4180Z,290.34
7161W,222.04
5929U,261.82
9781W,450.59
8213A,384.28
84530,4562.39
43073,6635.35
62301,386.34
9246Q,9870.28
8885F,118.68
8956L,1865.14
3018U,752.42
83751,223.43
5795U,5136.31
5585C,174.97
8832L,3462.29
43396,308.43
99100,324.67
4995Z,323.03
52653,334.1
68151,2084.09
26070,1890.48
52878,480.41
9185Y,446.75
6764Y,226.48
4595M,164.59
96628,8174.61
7724O,4409.21
9077W,1986.54
61764,376.9
54155,443.01
59777,9601.4
56278,379.83
6158X,2752.51
9391H,412.25
52399,393.8
88505,277.64
32436,310.55
1743X,8260.39
3983D,245.86
9039C,90.54
44476,323.77
32814,188.65
30842,168.44
6682J,426.94
71495,3441.81
8254W,2011.0
22444,9553.48
4400Q,9296.08
2850P,8739.59
6033C,5986.33
66929,301.96
69818,229.88
83073,303.13
5801W,158.49
4667Y,6775.98
9247J,106.72
62751,6712.2
2788F,71.7
21913,173.58
41592,1343.04
30673,368.08
85956,7870.82
16926,3259.19
2100O,193.0
5504Z,266.56
15495,240.36
8032E,299.76
5631Q,160.87
7309X,474.37
1913L,200.05
9785I,452.79
40551,392.45
48388,2624.92
29893,2370.01
86728,312.28
1958A,453.0
66662,118.25
33434,199.21
9574G,136.34
35460,346.71
9025U,412.95
5054K,1306.48
1760K,79.11
6404W,7249.21
90780,99.22
6595A,53.38
37240,254.31
2611L,185.55
20898,132.62
5504W,364.9
5164E,403.44
61838,289.5
7095D,223.75
2130W,149.56
32564,487.78
54305,393.87
1017T,397.59
3683Z,158.89
1188S,404.09
91317,230.18
20314,55.68
41473,265.76
9757L,455.07
9953Q,116.11
53529,481.24
9574W,65.97
2903L,420.04
1740D,380.76
3080Y,85.79
73453,326.24
27535,3100.76
3688Y,164.71
31399,334.4
41135,451.95
7668Y,158.72
7807W,125.93
3319N,4090.22
21588,328.64
76386,123.21
2058J,9579.75
33590,259.4
86581,384.76
7463M,393.02
97334,481.21
65795,1683.3
1830Z,170.42
15792,273.7
6738Z,7807.47
7946Q,293.46
50133,1934.11
3187Z,88.83
36574,439.3
18630,261.44
3384F,380.12
9761L,70.03
15032,466.42
31516,59.36
34999,262.61
3678Q,146.92
12556,160.69
64120,225.82
6748J,307.53
1418N,1486.8
2751F,237.73
5764C,2795.42
62368,337.49
92291,188.38
75236,151.37
26022,2617.26
28810,392.67
83446,370.59
7698Z,392.93
98052,311.1
93518,7643.15
96784,189.26
5914E,6829.3
29569,1317.46
12360,210.47
3090T,182.39
31980,169.54
15484,361.49
88415,302.99
3379U,419.81
76546,359.54
6968T,466.57
90830,456.19
10301,385.63
10817,209.87
8496W,449.12
1161E,274.14
2894R,166.23
18138,5822.66
2200S,447.51
16616,71.71
3739U,263.37
44453,492.3
86248,8581.46
5784C,6430.32
30210,138.64
6803O,203.86
3069O,9329.54
5703R,61.24
9671Y,390.3
7676K,91.53
7873L,298.92
68479,246.56
1817E,188.12
65268,461.54
81631,8115.35
88913,293.01
61758,115.56
20137,5637.03
6832J,372.18
16538,171.83
59693,342.51
40759,423.69
5416C,444.97
63691,6152.1
4432N,2373.62
2699J,425.28
1940T,499.51
7887A,9041.91
13978,328.76
35740,466.38
3474C,5085.36
3461A,1248.59
4835R,334.38
99742,1699.73
4285Z,1654.77
2368A,6873.43
62429,140.48
9071A,384.32
2468I,366.18
85428,198.41
27499,6697.04
14085,836.61
3581R,345.72
78261,6356.31
36782,75.51
38413,317.36
1611D,450.15
23782,210.34
21742,172.6
37484,348.08
2805Z,493.52
5219T,51.35
32487,242.76
23268,164.33
29885,228.09
6440S,230.12
87330,137.17
2036P,346.0
6415D,135.0
4155H,3698.4
5054U,153.79
65470,296.38
97395,127.33
3821E,214.16
1668P,488.16
89779,419.13
92326,5818.37
5909T,382.74
7646N,264.77
3775X,422.93
23180,114.5
54036,1475.04
3724B,347.35
11254,343.13
4740D,200.73
8477N,472.95
1610Y,365.66
7589T,231.94
28860,64.55
8712Y,392.09
75477,495.93
21372,435.03
4459M,161.42
4532X,711.96
6007N,155.26
94818,201.47
5354C,238.11
52304,488.27
1302Z,383.73
9055E,421.19
79953,204.48
27432,6729.58
18830,455.73
85917,463.23
72692,9584.19
80033,401.93
7266N,157.07
36924,52.93
3169K,369.46
78144,9819.89
11342,220.4
12725,6688.0
8129P,2428.33
21325,437.31
71664,83.36
7323K,283.23
92176,294.07
5517A,6888.03
75892,159.05
9157N,220.39
8400F,134.37
7043G,5346.46
6039C,401.82
1790N,182.91
31554,264.55
1007O,9858.54
31677,69.66
9310Q,390.88
34826,420.46
